round,id_dt_ib,iso,name_dt_round,names
cen1991,0261,MZ,aizawl,aizawl
cen1991,0265,MZ,lunglei,lunglei
cen1991,99900212,MZ,chhimtuipui,chhimtuipui
cen1991,0245,NL,kohima,kohima
cen1991,0246,NL,mokokchung,mokokchung
cen1991,0247,NL,mon,mon
cen1991,0248,NL,phek,phek
cen1991,0249,NL,tuensang,tuensang
cen1991,0250,NL,wokha,wokha
cen1991,0251,NL,zunheboto,zunheboto
cen1991,0346,OR,baleshwar,"balasore,baleshwar"
cen1991,0350,OR,cuttack,cuttack
cen1991,0352,OR,dhenkanal,dhenkanal
cen1991,0354,OR,ganjam,"ganjam,chhatrapur"
cen1991,0358,OR,kalahandi,"kalahandi,bhawanipatna"
cen1991,0363,OR,koraput,koraput
cen1991,0365,OR,mayurbhanj,"mayurbhanj,baripada"
cen1991,0369,OR,puri,"puri,purl"
cen1991,0371,OR,sambalpur,sambalpur
cen1991,0373,OR,sundargarh,sundargarh
cen1991,99900219,OR,bolangir,"bolangir,balangir"
cen1991,99900221,OR,keonjhar,"keonjhar,kendujhar"
cen1991,99900223,OR,phulabani,"baudhkhondmals,phulabani,phulbani"
cen1991,0027,PB,amritsar,amritsar
cen1991,0028,PB,bathinda,"bathinda,bhatinda"
cen1991,0029,PB,faridkot,faridkot
cen1991,0032,PB,gurdaspur,gurdaspur
cen1991,0033,PB,hoshiarpur,hoshiarpur
cen1991,0034,PB,jalandhar,"jullundur,jalandhar"
cen1991,0035,PB,kapurthala,"kapurthala,kapurhala"
cen1991,0036,PB,ludhiana,ludhiana
cen1991,0041,PB,patiala,patiala
cen1991,0042,PB,rupnagar,"rupnagar,ropar"
cen1991,0043,PB,sangrur,sangrur
cen1991,99900228,PB,firozpur,"ferozepur,firozpur,firojpur"
cen1991,0598,PY,karaikal,karaikal
cen1991,0599,PY,mahe,mahe
cen1991,0600,PY,pondicherry,"pondicherry,puducherry"
cen1991,0601,PY,yanam,yanam
cen1991,0086,RJ,ajmer,ajmer
cen1991,0087,RJ,alwar,alwar
cen1991,0088,RJ,banswara,banswara
cen1991,0090,RJ,barmer,barmer
cen1991,0091,RJ,bharatpur,bharatpur
cen1991,0092,RJ,bhilwara,"bhilwara,bhilwar"
cen1991,0093,RJ,bikaner,bikaner
cen1991,0094,RJ,bundi,bundi
cen1991,0096,RJ,churu,churu
cen1991,0099,RJ,dungarpur,dungarpur
cen1991,0100,RJ,ganganagar,ganganagar
cen1991,0102,RJ,jaipur,jaipur
cen1991,0103,RJ,jaisalmer,jaisalmer
cen1991,0105,RJ,jhalawar,jhalawar
cen1991,0106,RJ,jhunjhunu,"jhunjhunun,jhunjhunu"
cen1991,0107,RJ,jodhpur,jodhpur
cen1991,0109,RJ,kota,kota
cen1991,0110,RJ,nagaur,nagaur
cen1991,0111,RJ,pali,"pali,pall"
cen1991,0113,RJ,sawaimadhopur,sawaimadhopur
cen1991,0114,RJ,sikar,sikar
cen1991,0115,RJ,sirohi,sirohi
cen1991,0116,RJ,tonk,tonk
cen1991,0117,RJ,udaipur,udaipur
cen1991,99900244,RJ,chitorgarh,"chittaurgarh,chitorgarh"
cen1991,99900246,RJ,dhaulpur,"dhaulpur,dholpur"
cen1991,99900247,RJ,jalor,jalor
cen1991,99900250,SK,eastdistrict,"east district,eastdistrict,eastsikkim,east"
cen1991,99900252,SK,northdistrict,"north district,northdistrict,northsikkim,north"
cen1991,99900255,SK,southdistrict,"south district,southdistrict,southsikkim,south"
cen1991,99900257,SK,westdistrict,"west district,westdistrict,westsikkim,west"
cen1991,0569,TN,coimbatore,"coimbatore,erode"
cen1991,0571,TN,dharmapuri,dharmapuri
cen1991,0578,TN,madurai,"madurai,dindigul"
cen1991,0582,TN,pudukkottai,pudukkottai
cen1991,0583,TN,ramanathapuram,"ramanathapuram,sivaganga,virudunagar"
cen1991,0584,TN,salem,"salem,salam"
cen1991,0586,TN,thanjavur,thanjavur
cen1991,99900270,TN,chidambaranar,"chidambaranar,chidambaranagar"
cen1991,99900271,TN,chingleput,"chingleput,chengaianna,chengalpattu,kanchipuram,chengalpattumgr"
cen1991,99900274,TN,dindigulanna,"dindigulanna,dindigulquidemilleth"
cen1991,99900278,TN,kanyakumari,"kanyakumari,kanniyakumari,nagercoil"
cen1991,99900281,TN,madras,madras
cen1991,99900284,TN,nilgiri,"nilgiri,nilgiris,udhagamandalam"
cen1991,99900286,TN,northarcot,"northarcot,northarcotambedkar,vellore,northarcotambedker"
cen1991,99900287,TN,pasumponmuthuramalingathevar,"pasumponthevarthir,pasumponmuthuramalingathevar,pasumponthevarthirumagan"
cen1991,99900288,TN,periyar,periyar
cen1991,99900289,TN,southarcot,"southarcot,cuddalore,cuddolore"
cen1991,99900294,TN,tiruchirapalli,"tiruchirapalli,tiruchchirappalli,tiruchirappalli"
cen1991,99900295,TN,tirunelvelikattabomman,"tirunelveli,t,tirunelvelikattabo,tirunelvelikattabomman,tuticorin"
cen1991,99900296,TN,tiruvannamalaisambuvarayar,"tiruvannamalaisambu,tiruvannamalaisambuvarayar,tiruvannamalai"
cen1991,0270,TR,northtripura,northtripura
cen1991,0271,TR,southtripura,southtripura
cen1991,0272,TR,westtripura,westtripura
cen1991,0118,UP,agra,agra
cen1991,0119,UP,aligarh,aligarh
cen1991,0123,UP,azamgarh,"azamgarh,maunathbhanjan"
cen1991,0125,UP,bahraich,bahraich
cen1991,0126,UP,ballia,ballia
cen1991,0128,UP,banda,banda
cen1991,0129,UP,barabanki,barabanki
cen1991,0130,UP,bareilly,bareilly
cen1991,0131,UP,basti,basti
cen1991,0132,UP,bijnor,bijnor
cen1991,0133,UP,budaun,"budaun,buaun"
cen1991,0134,UP,bulandshahr,"bulandshahr,bulandshahar"
cen1991,0137,UP,deoria,deoria
cen1991,0138,UP,etah,etah
cen1991,0139,UP,etawah,etawah
cen1991,0141,UP,farrukhabad,"farrukhabad,farfukhabad,fatehgarh"
cen1991,0142,UP,fatehpur,fatehpur
cen1991,0143,UP,firozabad,firozabad
cen1991,0145,UP,ghaziabad,ghaziabad
cen1991,0146,UP,ghazipur,ghazipur
cen1991,0147,UP,gonda,gonda
cen1991,0148,UP,gorakhpur,gorakhpur
cen1991,0149,UP,hamirpur,hamirpur
cen1991,0150,UP,hardoi,hardoi
cen1991,0151,UP,jalaun,"jalaun,orai"
cen1991,0152,UP,jaunpur,jaunpur
cen1991,0153,UP,jhansi,jhansi
cen1991,0156,UP,kanpurdehat,kanpurdehat
cen1991,0157,UP,kanpurnagar,kanpurnagar
cen1991,0159,UP,kheri,"kheri,kherl,lakhimpur"
cen1991,0161,UP,lalitpur,lalitpur
cen1991,0162,UP,lucknow,lucknow
cen1991,0164,UP,maharajganj,"maharajganj,mahrajganj"
cen1991,0166,UP,mainpuri,mainpuri
cen1991,0167,UP,mathura,mathura
cen1991,0168,UP,mau,mau
cen1991,0169,UP,meerut,meerut
cen1991,0170,UP,mirzapur,mirzapur
cen1991,0171,UP,moradabad,moradabad
cen1991,0171,UP,moradabad,moradabad
cen1991,0172,UP,muzaffarnagar,muzaffarnagar
cen1991,0173,UP,pilibhit,pilibhit
cen1991,0174,UP,pratapgarh,pratapgarh
cen1991,0175,UP,raebareli,raebareli
cen1991,0176,UP,rampur,rampur
cen1991,0177,UP,saharanpur,saharanpur
cen1991,0180,UP,shahjahanpur,shahjahanpur
cen1991,0183,UP,sitapur,sitapur
cen1991,0184,UP,sonbhadra,sonbhadra
cen1991,0185,UP,sultanpur,sultanpur
cen1991,0186,UP,unnao,unnao
cen1991,0187,UP,varanasi,varanasi
cen1991,99900301,UP,allahabad,allahabad
cen1991,99900302,UP,almora,almora
cen1991,99900304,UP,chamoli,"chamoli,chamoligopeshwar"
cen1991,99900306,UP,dehradun,dehradun
cen1991,99900307,UP,faizabad,faizabad
cen1991,99900308,UP,garhwal,"garhwal,pauri"
cen1991,99900309,UP,hardwar,hardwar
cen1991,99900315,UP,nainital,nainital
cen1991,99900316,UP,pithoragarh,pithoragarh
cen1991,99900320,UP,sidhharthnagar,sidhharthnagar
cen1991,99900321,UP,tehrigarhwal,"tehrigarhwal,newtehri"
cen1991,99900322,UP,uttarkashi,uttarkashi
cen1991,0305,WB,bankura,bankura
cen1991,0307,WB,birbhum,"birbhum,suri"
cen1991,0314,WB,jalpaiguri,jalpaiguri
cen1991,0319,WB,murshidabad,"murshidabad,baharampur,berhampur"
cen1991,0320,WB,nadia,"nadia,krishnanagar"
cen1991,99900326,WB,barddhaman,"burdwan,barddhaman"
cen1991,99900328,WB,calcutta,calcutta
cen1991,99900329,WB,darjiling,"darjeeling,darjiling"
cen1991,99900330,WB,haora,"howrah,haora"
cen1991,99900331,WB,hugli,"hooghly,googhly,hugli,chinsurah"
cen1991,99900332,WB,kochbihar,"coochbehar,cooch,kochbihar"
cen1991,99900333,WB,maldah,"malda,maldah,englishbazar"
cen1991,99900334,WB,medinipur,"midnapore,medinipur"
cen1991,99900337,WB,northtwentyfourparganas,"north,north24parganas,barasat,northparganas,northtwentyfourparganas"
cen1991,99900338,WB,puruliya,"purulia,puruliya"
cen1991,99900339,WB,southtwentyfourparganas,"south,south24parganas,alipore,southparganas,southtwentyfourparganas"
cen1991,99900341,WB,westdinajpur,"westdinajpur,balurghat"
cen2001,0603,AN,nicobars,nicobars
cen2001,99900003,AN,andamans,"southandaman,portblair,andamans"
cen2001,99900005,AN,northmiddleandaman,"north&middleandaman,northmiddleandaman"
cen2001,0503,AP,chittoor,chittoor
cen2001,0504,AP,ysr,ysr
cen2001,0505,AP,eastgodavari,"eastgodavari,kakinada"
cen2001,0506,AP,guntur,guntur
cen2001,0510,AP,krishna,"krishna,machilipatnam"
cen2001,0511,AP,kurnool,kurnool
cen2001,0517,AP,prakasam,"prakasam,ongole"
cen2001,0519,AP,srikakulam,srikakulam
cen2001,0520,AP,visakhapatnam,visakhapatnam
cen2001,0521,AP,vizianagaram,vizianagaram
cen2001,0523,AP,westgodavari,"westgodavari,eluru"
cen2001,99900007,AP,adilabad,adilabad
cen2001,99900008,AP,anantapur,anantapur
cen2001,99900010,AP,hyderabad,hyderabad
cen2001,99900011,AP,karimnagar,karimnagar
cen2001,99900012,AP,khammam,khammam
cen2001,99900013,AP,mahbubnagar,mahbubnagar
cen2001,99900014,AP,medak,"medak,sangareddy"
cen2001,99900015,AP,nalgonda,nalgonda
cen2001,99900016,AP,nellore,nellore
cen2001,99900017,AP,nizamabad,nizamabad
cen2001,99900020,AP,rangareddy,rangareddy
cen2001,99900021,AP,warangal,warangal
cen2001,0229,AR,changlang,changlang
cen2001,0230,AR,dibangvalley,"dibangvalley,lowerdibangvalley,roing"
cen2001,0231,AR,eastkameng,"eastkameng,seppa"
cen2001,0232,AR,eastsiang,"eastsiang,pasighat"
cen2001,0233,AR,kurungkumey,kurungkumey
cen2001,0234,AR,lohit,"lohit,tezu"
cen2001,0236,AR,lowersubansiri,"lowersubansiri,ziro"
cen2001,0237,AR,papumpare,"papumpare,yupia"
cen2001,0238,AR,tawang,tawang
cen2001,0239,AR,tirap,"tirap,khonsa"
cen2001,0240,AR,uppersiang,uppersiang
cen2001,0241,AR,uppersubansiri,"uppersubansiri,daporijo"
cen2001,0242,AR,westkameng,"westkameng,bomdila"
cen2001,0243,AR,westsiang,"westsiang,along"
cen2001,0628,AR,anjaw,anjaw
cen2001,0280,AS,barpeta,barpeta
cen2001,0281,AS,bongaigaon,bongaigaon
cen2001,0282,AS,cachar,"cachar,silchar"
cen2001,0283,AS,darrang,"darrang,mangaldoi"
cen2001,0284,AS,dhemaji,dhemaji
cen2001,0285,AS,dhubri,dhubri
cen2001,0286,AS,dibrugarh,dibrugarh
cen2001,0287,AS,goalpara,goalpara
cen2001,0288,AS,golaghat,golaghat
cen2001,0289,AS,hailakandi,hailakandi
cen2001,0290,AS,jorhat,jorhat
cen2001,0291,AS,kamrup,"kamrup,guwahati"
cen2001,0292,AS,karbianglong,"karbianglong,diphu"
cen2001,0293,AS,karimganj,karimganj
cen2001,0294,AS,kokrajhar,kokrajhar
cen2001,0295,AS,lakhimpur,"lakhimpur,northlakhimpur"
cen2001,0297,AS,nagaon,"nagaon,nowgong"
cen2001,0298,AS,nalbari,nalbari
cen2001,0299,AS,dimahasao,"dimahasao,haflong"
cen2001,0300,AS,sivasagar,sivasagar
cen2001,0301,AS,sonitpur,"sonitpur,tezpur"
cen2001,0302,AS,tinsukia,tinsukia
cen2001,0612,AS,chirang,chirang
cen2001,0616,AS,baksa,baksa
cen2001,0617,AS,udalguri,udalguri
cen2001,99900030,AS,kamrupmetropolitan,kamrupmetropolitan
cen2001,99900034,AS,morigaon,morigaon
cen2001,0188,BR,araria,araria
cen2001,0189,BR,aurangabad,"aurangabad(bihar),aurangabadbihar"
cen2001,0190,BR,banka,banka
cen2001,0191,BR,begusarai,begusarai
cen2001,0192,BR,bhagalpur,bhagalpur
cen2001,0193,BR,bhojpur,"bhojpur,arrah"
cen2001,0194,BR,buxar,buxar
cen2001,0195,BR,darbhanga,darbhanga
cen2001,0196,BR,gaya,gaya
cen2001,0197,BR,gopalganj,gopalganj
cen2001,0198,BR,jamui,jamui
cen2001,0199,BR,jehanabad,jehanabad
cen2001,0201,BR,katihar,katihar
cen2001,0202,BR,khagaria,khagaria
cen2001,0203,BR,kishanganj,kishanganj
cen2001,0204,BR,lakhisarai,lakhisarai
cen2001,0205,BR,madhepura,madhepura
cen2001,0206,BR,madhubani,madhubani
cen2001,0207,BR,munger,"munger,monghyar"
cen2001,0208,BR,muzaffarpur,muzaffarpur
cen2001,0209,BR,nalanda,"nalanda,biharsharif"
cen2001,0210,BR,nawada,nawada
cen2001,0211,BR,pashchimchamparan,"pashchimchamparan,bettiah"
cen2001,0212,BR,patna,patna
cen2001,0214,BR,purnia,purnia
cen2001,0215,BR,rohtas,"rohtas,sasaram"
cen2001,0216,BR,saharsa,saharsa
cen2001,0217,BR,samastipur,samastipur
cen2001,0218,BR,saran,"saran,chapra"
cen2001,0219,BR,sheikhpura,sheikhpura
cen2001,0220,BR,sheohar,sheohar
cen2001,0221,BR,sitamarhi,sitamarhi
cen2001,0222,BR,siwan,siwan
cen2001,0223,BR,supaul,supaul
cen2001,0224,BR,vaishali,"vaishali,hajipur"
cen2001,0611,BR,arwal,arwal
cen2001,99900048,BR,kaimur,"kaimur(bhabua),kaimurbhabua"
cen2001,99900055,BR,purbachamparan,"purbachamparan,motihari"
cen2001,0044,CH,chandigarh,chandigarh
cen2001,0374,CT,bastar,"bastar,jagdalpur"
cen2001,0375,CT,bilaspur,"bilaspur(chhattisgarh),bilaspurchhattisgarh"
cen2001,0376,CT,dakshinbastardantewada,dakshinbastardantewada
cen2001,0377,CT,dhamtari,dhamtari
cen2001,0378,CT,durg,durg
cen2001,0379,CT,janjgirchampa,janjgirchampa
cen2001,0380,CT,jashpur,jashpur
cen2001,0381,CT,uttarbastarkanker,uttarbastarkanker
cen2001,0382,CT,kabeerdham,kabeerdham
cen2001,0383,CT,korba,korba
cen2001,0385,CT,mahasamund,mahasamund
cen2001,0386,CT,raigarh,"raigarh(chhattisgarh),raigarhchhattisgarh"
cen2001,0387,CT,raipur,raipur
cen2001,0388,CT,rajnandgaon,rajnandgaon
cen2001,0389,CT,surguja,"surguja,ambikapur"
cen2001,0636,CT,bijapur,"bijapur(chhattisgarh),bijapurchhattisgarh"
cen2001,0637,CT,narayanpur,narayanpur
cen2001,99900066,CT,koriya,"koriya,baikunthpur"
cen2001,0463,DD,daman,daman
cen2001,0464,DD,diu,diu
cen2001,99900067,DH,dadranagarhaveli,"dadra&nagarhaveli,dadranagarhaveli,silvassa"
cen2001,0079,DL,newdelhi,"newdelhi,jamnagarhouse"
cen2001,99900068,DL,centraldelhi,"centraldelhi,daryaganj"
cen2001,99900070,DL,eastdelhi,"eastdelhi,geetacolony"
cen2001,99900071,DL,northdelhi,"northdelhi,kripanarainmarg"
cen2001,99900072,DL,northeastdelhi,"northeastdelhi,nandnagri"
cen2001,99900073,DL,northwestdelhi,"northwestdelhi,kanjhawala"
cen2001,99900074,DL,southdelhi,"southdelhi,saket"
cen2001,99900075,DL,southwestdelhi,"southwestdelhi,kapashera"
cen2001,99900076,DL,westdelhi,"westdelhi,rampura"
cen2001,0551,GA,northgoa,northgoa
cen2001,0552,GA,southgoa,southgoa
cen2001,0439,GJ,amreli,amreli
cen2001,0440,GJ,anand,anand
cen2001,0441,GJ,banaskantha,"banaskantha,palanpur"
cen2001,0442,GJ,bharuch,bharuch
cen2001,0443,GJ,bhavnagar,bhavnagar
cen2001,0445,GJ,dohad,dohad
cen2001,0446,GJ,gandhinagar,gandhinagar
cen2001,0447,GJ,jamnagar,jamnagar
cen2001,0448,GJ,junagadh,junagadh
cen2001,0449,GJ,kachchh,"kachchh,bhuj"
cen2001,0450,GJ,kheda,"kheda,nadiad"
cen2001,0451,GJ,mahesana,mahesana
cen2001,0452,GJ,narmada,"narmada,rajpipla"
cen2001,0453,GJ,navsari,navsari
cen2001,0454,GJ,panchmahals,"panchmahals,godhra"
cen2001,0455,GJ,patan,patan
cen2001,0456,GJ,porbandar,porbandar
cen2001,0457,GJ,rajkot,rajkot
cen2001,0458,GJ,sabarkantha,"sabarkantha,himatnagar"
cen2001,0459,GJ,surat,surat
cen2001,0460,GJ,surendranagar,surendranagar
cen2001,0461,GJ,vadodara,vadodara
cen2001,0462,GJ,valsad,valsad
cen2001,0641,GJ,tapi,tapi
cen2001,99900080,GJ,ahmedabad,ahmadabad
cen2001,99900092,GJ,thedangs,"thedangs,dangs"
cen2001,0015,HP,bilaspur,"bilaspur(himachal),bilaspurhimachal"
cen2001,0016,HP,chamba,chamba
cen2001,0017,HP,hamirpur,"hamirpur(himachal),hamirpurhimachal"
cen2001,0018,HP,kangra,"kangra,kangraatdharmsala"
cen2001,0019,HP,kinnaur,kinnaur
cen2001,0020,HP,kullu,kullu
cen2001,0022,HP,mandi,mandi
cen2001,0023,HP,shimla,"shimla,simla"
cen2001,0024,HP,sirmaur,"sirmaur,nahan"
cen2001,0025,HP,solan,solan
cen2001,0026,HP,una,una
cen2001,99900095,HP,lahulspiti,"lahul&spiti,lahulspiti"
cen2001,0058,HR,ambala,ambala
cen2001,0059,HR,bhiwani,bhiwani
cen2001,0060,HR,faridabad,faridabad
cen2001,0061,HR,fatehabad,fatehabad
cen2001,0063,HR,hisar,hisar
cen2001,0064,HR,jhajjar,jhajjar
cen2001,0065,HR,jind,jind
cen2001,0066,HR,kaithal,kaithal
cen2001,0067,HR,karnal,karnal
cen2001,0068,HR,kurukshetra,"kurukshetra,kurukshetraatthanesar"
cen2001,0069,HR,mahendragarh,mahendragarh
cen2001,0070,HR,panchkula,panchkula
cen2001,0071,HR,panipat,panipat
cen2001,0072,HR,rewari,rewari
cen2001,0073,HR,rohtak,rohtak
cen2001,0074,HR,sirsa,sirsa
cen2001,0075,HR,sonipat,sonipat
cen2001,0076,HR,yamunanagar,yamunanagar
cen2001,99900100,HR,gurgaon,gurgaon
cen2001,0322,JH,bokaro,bokaro
cen2001,0323,JH,chatra,chatra
cen2001,0324,JH,deoghar,deoghar
cen2001,0325,JH,dhanbad,dhanbad
cen2001,0326,JH,dumka,dumka
cen2001,0328,JH,garhwa,garhwa
cen2001,0329,JH,giridih,giridih
cen2001,0330,JH,godda,godda
cen2001,0331,JH,gumla,gumla
cen2001,0332,JH,hazaribagh,hazaribagh
cen2001,0333,JH,jamtara,jamtara
cen2001,0335,JH,latehar,latehar
cen2001,0336,JH,lohardaga,lohardaga
cen2001,0337,JH,pakur,pakur
cen2001,0338,JH,palamu,palamu
cen2001,0339,JH,ranchi,ranchi
cen2001,0341,JH,saraikelakharsawan,saraikelakharsawan
cen2001,0342,JH,simdega,simdega
cen2001,0606,JH,khunti,khunti
cen2001,0607,JH,ramgarh,ramgarh
cen2001,99900102,JH,kodarma,kodarma
cen2001,99900103,JH,pashchimisinghbhum,pashchimisinghbhum
cen2001,99900104,JH,purbisinghbhum,purbisinghbhum
cen2001,99900105,JH,sahibganj,sahibganj
cen2001,0001,JK,anantnag,anantnag
cen2001,0004,JK,doda,doda
cen2001,0005,JK,jammu,jammu
cen2001,0007,JK,kathua,kathua
cen2001,0008,JK,kupwara,kupwara
cen2001,0011,JK,pulwama,pulwama
cen2001,0012,JK,rajouri,rajouri
cen2001,0013,JK,srinagar,srinagar
cen2001,0014,JK,udhampur,udhampur
cen2001,99900106,JK,badgam,badgam
cen2001,99900108,JK,baramula,baramula
cen2001,99900110,JK,kargil,kargil
cen2001,99900112,JK,leh,"leh(ladakh),lehladakh"
cen2001,99900113,JK,punch,punch
cen2001,0529,KA,bidar,bidar
cen2001,0533,KA,chitradurga,chitradurga
cen2001,0534,KA,dakshinakannada,"dakshinakannada,mangalore"
cen2001,0536,KA,dharwad,dharwad
cen2001,0537,KA,gadag,gadag
cen2001,0539,KA,hassan,hassan
cen2001,0540,KA,haveri,haveri
cen2001,0541,KA,kodagu,"kodagu,madikeri"
cen2001,0542,KA,kolar,kolar
cen2001,0543,KA,koppal,koppal
cen2001,0544,KA,mandya,mandya
cen2001,0546,KA,raichur,raichur
cen2001,0549,KA,udupi,udupi
cen2001,0550,KA,uttarakannada,"uttarakannada,karwar"
cen2001,0630,KA,chikkaballapura,chikkaballapura
cen2001,0631,KA,ramanagara,ramanagara
cen2001,0635,KA,yadgir,yadgir
cen2001,99900116,KA,bagalkot,bagalkot
cen2001,99900117,KA,bangalore,bangalore
cen2001,99900118,KA,bangalorerural,bangalorerural
cen2001,99900119,KA,belgaum,belgaum
cen2001,99900120,KA,bellary,bellary
cen2001,99900121,KA,bijapur,"bijapur(karnataka),bijapurkarnataka"
cen2001,99900122,KA,chamarajanagar,chamarajanagar
cen2001,99900123,KA,chikmagalur,chikmagalur
cen2001,99900127,KA,davanagere,davanagere
cen2001,99900129,KA,gulbarga,gulbarga
cen2001,99900130,KA,mysore,mysore
cen2001,99900132,KA,shimoga,shimoga
cen2001,99900134,KA,tumkur,tumkur
cen2001,0554,KL,alappuzha,alappuzha
cen2001,0555,KL,ernakulam,"ernakulam,kakkanad,kochi"
cen2001,0556,KL,idukki,"idukki,idukkipainavu"
cen2001,0557,KL,kannur,kannur
cen2001,0558,KL,kasaragod,kasaragod
cen2001,0559,KL,kollam,kollam
cen2001,0560,KL,kottayam,kottayam
cen2001,0561,KL,kozhikode,kozhikode
cen2001,0562,KL,malappuram,"malappuram,mallapuram"
cen2001,0563,KL,palakkad,palakkad
cen2001,0564,KL,pathanamthitta,"pathanamthitta,patthanamthitta"
cen2001,0565,KL,thiruvananthapuram,thiruvananthapuram
cen2001,0566,KL,thrissur,thrissur
cen2001,0567,KL,wayanad,"wayanad,kalpetta"
cen2001,99900144,LD,lakshadweep,lakshadweep
cen2001,0466,MH,ahmednagar,"ahmadnagar,ahmednagar"
cen2001,0467,MH,akola,akola
cen2001,0468,MH,amravati,amravati
cen2001,0469,MH,aurangabad,"aurangabad(maharashtra),aurangabadmaharashtra"
cen2001,0471,MH,bhandara,bhandara
cen2001,0473,MH,chandrapur,chandrapur
cen2001,0474,MH,dhule,dhule
cen2001,0475,MH,gadchiroli,gadchiroli
cen2001,0477,MH,hingoli,hingoli
cen2001,0478,MH,jalgaon,jalgaon
cen2001,0479,MH,jalna,jalna
cen2001,0480,MH,kolhapur,kolhapur
cen2001,0481,MH,latur,latur
cen2001,0482,MH,mumbai,mumbai
cen2001,0483,MH,mumbaisuburban,"mumbaisuburban,grmumbai"
cen2001,0484,MH,nagpur,nagpur
cen2001,0485,MH,nanded,nanded
cen2001,0486,MH,nandurbar,nandurbar
cen2001,0487,MH,nashik,nashik
cen2001,0488,MH,osmanabad,osmanabad
cen2001,0489,MH,parbhani,parbhani
cen2001,0490,MH,pune,"pune,poona"
cen2001,0492,MH,ratnagiri,ratnagiri
cen2001,0493,MH,sangli,sangli
cen2001,0494,MH,satara,satara
cen2001,0495,MH,sindhudurg,"sindhudurg,orasbudruk"
cen2001,0496,MH,solapur,"solapur,sholapur"
cen2001,0497,MH,thane,"thane,thana"
cen2001,0498,MH,wardha,wardha
cen2001,0499,MH,washim,washim
cen2001,0500,MH,yavatmal,"yavatmal,yeotmal"
cen2001,99900152,MH,bid,bid
cen2001,99900155,MH,buldana,buldana
cen2001,99900160,MH,gondiya,gondiya
cen2001,99900169,MH,raigarh,"raigarh(maharashtra),raigarhmaharashtra,alibag"
cen2001,0273,ML,eastgarohills,eastgarohills
cen2001,0274,ML,eastkhasihills,eastkhasihills
cen2001,0276,ML,ribhoi,ribhoi
cen2001,0277,ML,southgarohills,southgarohills
cen2001,0278,ML,westgarohills,westgarohills
cen2001,0279,ML,westkhasihills,westkhasihills
cen2001,99900179,ML,jaintiahills,jaintiahills
cen2001,0252,MN,bishnupur,bishnupur
cen2001,0253,MN,chandel,chandel
cen2001,0254,MN,churachandpur,churachandpur
cen2001,0255,MN,imphaleast,"imphaleast,porompat"
cen2001,0256,MN,imphalwest,"imphalwest,lamphelpat"
cen2001,0257,MN,senapati,"senapati,senapatiexclsubdivisions"
cen2001,0258,MN,tamenglong,tamenglong
cen2001,0259,MN,thoubal,thoubal
cen2001,0260,MN,ukhrul,ukhrul
cen2001,0390,MP,anuppur,anuppur
cen2001,0391,MP,ashoknagar,ashoknagar
cen2001,0392,MP,balaghat,balaghat
cen2001,0393,MP,barwani,barwani
cen2001,0394,MP,betul,betul
cen2001,0395,MP,bhind,bhind
cen2001,0396,MP,bhopal,bhopal
cen2001,0397,MP,burhanpur,burhanpur
cen2001,0398,MP,chhatarpur,chhatarpur
cen2001,0399,MP,chhindwara,chhindwara
cen2001,0400,MP,damoh,damoh
cen2001,0401,MP,datia,datia
cen2001,0402,MP,dewas,dewas
cen2001,0403,MP,dhar,dhar
cen2001,0404,MP,dindori,dindori
cen2001,0406,MP,guna,guna
cen2001,0407,MP,gwalior,gwalior
cen2001,0408,MP,harda,harda
cen2001,0410,MP,indore,indore
cen2001,0411,MP,jabalpur,jabalpur
cen2001,0412,MP,jhabua,jhabua
cen2001,0413,MP,katni,katni
cen2001,0414,MP,khargone,"khargone(westnimar),khargonewestnimar"
cen2001,0415,MP,mandla,mandla
cen2001,0416,MP,mandsaur,mandsaur
cen2001,0417,MP,morena,morena
cen2001,0419,MP,neemuch,neemuch
cen2001,0420,MP,panna,panna
cen2001,0421,MP,raisen,raisen
cen2001,0422,MP,rajgarh,rajgarh
cen2001,0423,MP,ratlam,ratlam
cen2001,0424,MP,rewa,rewa
cen2001,0425,MP,sagar,sagar
cen2001,0426,MP,satna,satna
cen2001,0427,MP,sehore,sehore
cen2001,0428,MP,seoni,seoni
cen2001,0429,MP,shahdol,shahdol
cen2001,0430,MP,shajapur,shajapur
cen2001,0431,MP,sheopur,sheopur
cen2001,0432,MP,shivpuri,shivpuri
cen2001,0433,MP,sidhi,sidhi
cen2001,0434,MP,tikamgarh,tikamgarh
cen2001,0435,MP,ujjain,ujjain
cen2001,0436,MP,umaria,umaria
cen2001,0437,MP,vidisha,vidisha
cen2001,0638,MP,singrauli,singrauli
cen2001,0639,MP,alirajpur,alirajpur
cen2001,99900199,MP,hoshangabad,hoshangabad
cen2001,99900200,MP,khandwa,"khandwa(eastnimar),khandwaeastnimar,eastnimarkhandwa"
cen2001,99900202,MP,narsimhapur,narsimhapur
cen2001,0261,MZ,aizawl,aizawl
cen2001,0262,MZ,champhai,champhai
cen2001,0263,MZ,kolasib,kolasib
cen2001,0264,MZ,lawngtlai,lawngtlai
cen2001,0265,MZ,lunglei,lunglei
cen2001,0266,MZ,mamit,mamit
cen2001,0268,MZ,serchhip,serchhip
cen2001,99900214,MZ,saiha,saiha
cen2001,0244,NL,dimapur,dimapur
cen2001,0245,NL,kohima,kohima
