year,dist,iso,names
2001,"sitapur","UP","sitapur"
2001,"hardoi","UP","hardoi"
2001,"unnao","UP","unnao"
2001,"lucknow","UP","lucknow"
2001,"raebareli","UP","raebareli"
2001,"farrukhabad","UP","farrukhabad,fatehgarh"
2001,"kannauj","UP","kannauj"
2001,"etawah","UP","etawah"
2001,"auraiya","UP","auraiya,auriya"
2001,"kanpurdehat","UP","kanpurdehat"
2001,"kanpurnagar","UP","kanpurnagar"
2001,"jalaun","UP","jalaun,orai"
2001,"jhansi","UP","jhansi"
2001,"lalitpur","UP","lalitpur"
2001,"hamirpur(up)","UP","hamirpur(up),hamirpurup"
2001,"mahoba","UP","mahoba"
2001,"banda","UP","banda"
2001,"chitrakoot","UP","chitrakoot"
2001,"fatehpur","UP","fatehpur"
2001,"pratapgarh(up)","UP","pratapgarh(up),pratapgarhup"
2001,"kaushambi","UP","kaushambi,manjhanpur"
2001,"allahabad","UP","allahabad"
2001,"barabanki","UP","barabanki,nawabganjbarabanki"
2001,"faizabad","UP","faizabad"
2001,"ambedkarnagar","UP","ambedkarnagar,akbarpur"
2001,"sultanpur","UP","sultanpur"
2001,"bahraich","UP","bahraich"
2001,"shrawasti","UP","shrawasti,bhinga"
2001,"balrampur(up)","UP","balrampur(up),balrampurup"
2001,"gonda","UP","gonda"
2001,"siddharthnagar","UP","siddharthnagar,naugarh"
2001,"basti","UP","basti"
2001,"santkabirnagar","UP","santkabirnagar,khalilabad"
2001,"mahrajganj","UP","mahrajganj"
2001,"gorakhpur","UP","gorakhpur"
2001,"kushinagar","UP","kushinagar"
2001,"deoria","UP","deoria"
2001,"azamgarh","UP","azamgarh"
2001,"mau","UP","mau"
2001,"ballia","UP","ballia"
2001,"jaunpur","UP","jaunpur"
2001,"ghazipur","UP","ghazipur"
2001,"chandauli","UP","chandauli"
2001,"varanasi","UP","varanasi"
2001,"santravidasnagar(bhadohi)","UP","santravidasnagar(bhadohi),santravidasnagarbhadohi,santravidasnagar"
2001,"mirzapur","UP","mirzapur"
2001,"sonbhadra","UP","sonbhadra,robertsganj"
2001,"etah","UP","etah"
2001,"kanshiramnagar","UP","kanshiramnagar"
2001,"pashchimchamparan","BR","pashchimchamparan,bettiah"
2001,"purbachamparan","BR","purbachamparan,motihari"
2001,"sheohar","BR","sheohar"
2001,"sitamarhi","BR","sitamarhi"
2001,"madhubani","BR","madhubani"
2001,"supaul","BR","supaul"
2001,"araria","BR","araria"
2001,"kishanganj","BR","kishanganj"
2001,"purnia","BR","purnia"
2001,"katihar","BR","katihar"
2001,"madhepura","BR","madhepura"
2001,"saharsa","BR","saharsa"
2001,"darbhanga","BR","darbhanga"
2001,"muzaffarpur","BR","muzaffarpur"
2001,"gopalganj","BR","gopalganj"
2001,"siwan","BR","siwan"
2001,"saran","BR","saran,chapra"
2001,"vaishali","BR","vaishali,hajipur"
2001,"samastipur","BR","samastipur"
2001,"begusarai","BR","begusarai"
2001,"khagaria","BR","khagaria"
2001,"bhagalpur","BR","bhagalpur"
2001,"banka","BR","banka"
2001,"munger","BR","munger,monghyar"
2001,"lakhisarai","BR","lakhisarai"
2001,"sheikhpura","BR","sheikhpura"
2001,"nalanda","BR","nalanda,biharsharif"
2001,"patna","BR","patna"
2001,"bhojpur","BR","bhojpur,arrah"
2001,"buxar","BR","buxar"
2001,"kaimur(bhabua)","BR","kaimur(bhabua),kaimurbhabua"
2001,"rohtas","BR","rohtas,sasaram"
2001,"aurangabad(bihar)","BR","aurangabad(bihar),aurangabadbihar"
2001,"gaya","BR","gaya"
2001,"nawada","BR","nawada"
2001,"jamui","BR","jamui"
2001,"jehanabad","BR","jehanabad"
2001,"arwal","BR","arwal"
2001,"northsikkim","SK","northsikkim,mangan"
2001,"westsikkim","SK","westsikkim,gyalshing"
2001,"southsikkim","SK","southsikkim,namchi"
2001,"eastsikkim","SK","eastsikkim,gangtok"
2001,"tawang","AR","tawang"
2001,"westkameng","AR","westkameng,bomdila"
2001,"eastkameng","AR","eastkameng,seppa"
2001,"papumpare","AR","papumpare,yupia"
2001,"uppersubansiri","AR","uppersubansiri,daporijo"
2001,"westsiang","AR","westsiang,along"
2001,"eastsiang","AR","eastsiang,pasighat"
2001,"uppersiang","AR","uppersiang"
2001,"changlang","AR","changlang"
2001,"tirap","AR","tirap,khonsa"
2001,"lowersubansiri","AR","lowersubansiri,ziro"
2001,"kurungkumey","AR","kurungkumey"
2001,"dibangvalley","AR","dibangvalley,lowerdibangvalley,roing"
2001,"lohit","AR","lohit,tezu"
2001,"anjaw","AR","anjaw"
2001,"mon","NL","mon"
2001,"mokokchung","NL","mokokchung"
2001,"zunheboto","NL","zunheboto"
2001,"wokha","NL","wokha"
2001,"dimapur","NL","dimapur"
2001,"phek","NL","phek"
2001,"tuensang","NL","tuensang"
2001,"longleng","NL","longleng"
2001,"kiphire","NL","kiphire"
2001,"kohima","NL","kohima"
2001,"peren","NL","peren"
2001,"senapati","MN","senapati,senapatiexclsubdivisions"
2001,"tamenglong","MN","tamenglong"
2001,"churachandpur","MN","churachandpur"
2001,"bishnupur","MN","bishnupur"
2001,"thoubal","MN","thoubal"
2001,"imphalwest","MN","imphalwest,lamphelpat"
2001,"imphaleast","MN","imphaleast,porompat"
2001,"ukhrul","MN","ukhrul"
2001,"chandel","MN","chandel"
2001,"mamit","MZ","mamit"
2001,"kolasib","MZ","kolasib"
2001,"aizawl","MZ","aizawl"
2001,"champhai","MZ","champhai"
2001,"serchhip","MZ","serchhip"
2001,"lunglei","MZ","lunglei"
2001,"lawngtlai","MZ","lawngtlai"
2001,"saiha","MZ","saiha"
2001,"westtripura","TR","westtripura,agartala"
2001,"southtripura","TR","southtripura,udaipur"
2001,"dhalai","TR","dhalai,ambassa"
2001,"northtripura","TR","northtripura,kailashahar"
2001,"westgarohills","ML","westgarohills"
2001,"eastgarohills","ML","eastgarohills"
2001,"southgarohills","ML","southgarohills"
2001,"westkhasihills","ML","westkhasihills"
2001,"ribhoi","ML","ribhoi"
2001,"eastkhasihills","ML","eastkhasihills"
2001,"jaintiahills","ML","jaintiahills"
2001,"kokrajhar","AS","kokrajhar"
2001,"dhubri","AS","dhubri"
2001,"goalpara","AS","goalpara"
2001,"barpeta","AS","barpeta"
2001,"morigaon","AS","morigaon"
2001,"nagaon","AS","nagaon,nowgong"
2001,"sonitpur","AS","sonitpur,tezpur"
2001,"lakhimpur","AS","lakhimpur,northlakhimpur"
2001,"dhemaji","AS","dhemaji"
2001,"tinsukia","AS","tinsukia"
2001,"dibrugarh","AS","dibrugarh"
2001,"sivasagar","AS","sivasagar"
2001,"jorhat","AS","jorhat"
2001,"golaghat","AS","golaghat"
2001,"karbianglong","AS","karbianglong,diphu"
2001,"dimahasao","AS","dimahasao,haflong"
2001,"cachar","AS","cachar,silchar"
2001,"karimganj","AS","karimganj"
2001,"hailakandi","AS","hailakandi"
2001,"bongaigaon","AS","bongaigaon"
2001,"chirang","AS","chirang"
2001,"kamrup","AS","kamrup,guwahati"
2001,"kamrupmetropolitan","AS","kamrupmetropolitan"
2001,"nalbari","AS","nalbari"
2001,"baksa","AS","baksa"
2001,"darrang","AS","darrang,mangaldoi"
2001,"udalguri","AS","udalguri"
2001,"darjiling","WB","darjiling"
2001,"jalpaiguri","WB","jalpaiguri,alipur"
2001,"kochbihar","WB","kochbihar,coochbehar"
2001,"uttardinajpur","WB","uttardinajpur,karnajora,raiganj"
2001,"dakshindinajpur","WB","dakshindinajpur,balurghat"
2001,"maldah","WB","maldah,englishbazar"
2001,"murshidabad","WB","murshidabad,baharampur"
2001,"birbhum","WB","birbhum,suri"
2001,"barddhaman","WB","barddhaman"
2001,"nadia","WB","nadia,krishnanagar"
2001,"northtwentyfourparganas","WB","northtwentyfourparganas,north,barasat,northparganas"
2001,"hugli","WB","hugli,chinsurah,chinsurah-sadar,chunchura,chinsurahsadar"
2001,"bankura","WB","bankura"
2001,"puruliya","WB","puruliya"
2001,"haora","WB","haora,paniara,haroa"
2001,"kolkata","WB","kolkata,alipore"
2001,"southtwentyfourparganas","WB","southtwentyfourparganas,south,aliporesadar,southparganas"
2001,"paschimmedinipur","WB","paschimmedinipur"
2001,"purbamedinipur","WB","purbamedinipur"
2001,"garhwa","JH","garhwa"
2001,"chatra","JH","chatra"
2001,"kodarma","JH","kodarma"
2001,"giridih","JH","giridih"
2001,"deoghar","JH","deoghar"
2001,"godda","JH","godda"
2001,"sahibganj","JH","sahibganj"
2001,"pakur","JH","pakur"
2001,"dhanbad","JH","dhanbad"
2001,"bokaro","JH","bokaro"
2001,"lohardaga","JH","lohardaga"
2001,"purbisinghbhum","JH","purbisinghbhum"
2001,"palamu","JH","palamu"
2001,"latehar","JH","latehar"
2001,"hazaribagh","JH","hazaribagh"
2001,"ramgarh","JH","ramgarh"
2001,"dumka","JH","dumka"
2001,"jamtara","JH","jamtara"
2001,"ranchi","JH","ranchi"
2001,"khunti","JH","khunti"
2001,"gumla","JH","gumla"
2001,"simdega","JH","simdega"
2001,"pashchimisinghbhum","JH","pashchimisinghbhum"
2001,"saraikelakharsawan","JH","saraikelakharsawan"
2001,"bargarh","OR","bargarh"
2001,"jharsuguda","OR","jharsuguda"
2001,"sambalpur","OR","sambalpur,bagarh"
2001,"debagarh","OR","debagarh,deagarh"
2001,"sundargarh","OR","sundargarh"
2001,"kendujhar","OR","kendujhar"
2001,"mayurbhanj","OR","mayurbhanj,baripada"
2001,"baleshwar","OR","baleshwar"
2001,"bhadrak","OR","bhadrak"
2001,"kendrapara","OR","kendrapara"
2001,"jagatsinghapur","OR","jagatsinghapur"
2001,"cuttack","OR","cuttack"
2001,"jajapur","OR","jajapur"
2001,"dhenkanal","OR","dhenkanal"
2001,"anugul","OR","anugul"
2001,"nayagarh","OR","nayagarh"
2001,"khordha","OR","khordha"
2001,"puri","OR","puri"
2001,"ganjam","OR","ganjam,chhatrapur"
2001,"gajapati","OR","gajapati,parlakhemundi"
2001,"kandhamal","OR","kandhamal,phulbani"
2001,"baudh","OR","baudh"
2001,"subarnapur","OR","subarnapur"
2001,"balangir","OR","balangir"
2001,"nuapada","OR","nuapada"
2001,"kalahandi","OR","kalahandi,bhawanipatna"
2001,"rayagada","OR","rayagada"
2001,"nabarangapur","OR","nabarangapur"
2001,"koraput","OR","koraput"
2001,"malkangiri","OR","malkangiri"
2001,"koriya","CT","koriya,baikunthpur"
2001,"surguja","CT","surguja,ambikapur"
2001,"jashpur","CT","jashpur"
2001,"raigarh(chhattisgarh)","CT","raigarh(chhattisgarh),raigarhchhattisgarh"
2001,"korba","CT","korba"
2001,"janjgirchampa","CT","janjgirchampa"
2001,"bilaspur(chhattisgarh)","CT","bilaspur(chhattisgarh),bilaspurchhattisgarh"
2001,"kabeerdham","CT","kabeerdham"
2001,"rajnandgaon","CT","rajnandgaon"
2001,"durg","CT","durg"
2001,"raipur","CT","raipur"
2001,"mahasamund","CT","mahasamund"
2001,"dhamtari","CT","dhamtari"
2001,"uttarbastarkanker","CT","uttarbastarkanker"
2001,"bastar","CT","bastar,jagdalpur"
2001,"narayanpur","CT","narayanpur"
2001,"dakshinbastardantewada","CT","dakshinbastardantewada"
2001,"bijapur(chhattisgarh)","CT","bijapur(chhattisgarh),bijapurchhattisgarh"
2001,"sheopur","MP","sheopur"
2001,"morena","MP","morena"
2001,"bhind","MP","bhind"
2001,"gwalior","MP","gwalior"
2001,"datia","MP","datia"
2001,"shivpuri","MP","shivpuri"
2001,"tikamgarh","MP","tikamgarh"
2001,"chhatarpur","MP","chhatarpur"
2001,"panna","MP","panna"
2001,"sagar","MP","sagar"
2001,"damoh","MP","damoh"
2001,"satna","MP","satna"
2001,"rewa","MP","rewa"
2001,"umaria","MP","umaria"
2001,"neemuch","MP","neemuch"
2001,"mandsaur","MP","mandsaur"
2001,"ratlam","MP","ratlam"
2001,"ujjain","MP","ujjain"
2001,"shajapur","MP","shajapur"
2001,"dewas","MP","dewas"
2001,"dhar","MP","dhar"
2001,"indore","MP","indore"
2001,"khargone(westnimar)","MP","khargone(westnimar),khargonewestnimar"
2001,"barwani","MP","barwani"
2001,"rajgarh","MP","rajgarh"
2001,"vidisha","MP","vidisha"
2001,"bhopal","MP","bhopal"
2001,"sehore","MP","sehore"
2001,"raisen","MP","raisen"
2001,"betul","MP","betul"
2001,"harda","MP","harda"
2001,"hoshangabad","MP","hoshangabad"
2001,"katni","MP","katni"
2001,"jabalpur","MP","jabalpur"
2001,"narsimhapur","MP","narsimhapur"
2001,"dindori","MP","dindori"
2001,"mandla","MP","mandla"
2001,"chhindwara","MP","chhindwara"
2001,"seoni","MP","seoni"
2001,"balaghat","MP","balaghat"
2001,"guna","MP","guna"
2001,"ashoknagar","MP","ashoknagar"
2001,"shahdol","MP","shahdol"
2001,"anuppur","MP","anuppur"
2001,"sidhi","MP","sidhi"
2001,"singrauli","MP","singrauli"
2001,"jhabua","MP","jhabua"
2001,"alirajpur","MP","alirajpur"
2001,"khandwa(eastnimar)","MP","khandwa(eastnimar),khandwaeastnimar,eastnimarkhandwa"
2001,"burhanpur","MP","burhanpur"
2001,"kachchh","GJ","kachchh,bhuj"
2001,"banaskantha","GJ","banaskantha,palanpur"
2001,"patan","GJ","patan"
2001,"mahesana","GJ","mahesana"
2001,"sabarkantha","GJ","sabarkantha,himatnagar"
2001,"gandhinagar","GJ","gandhinagar"
2001,"ahmedabad","GJ","ahmadabad"
2001,"surendranagar","GJ","surendranagar"
2001,"rajkot","GJ","rajkot"
2001,"jamnagar","GJ","jamnagar"
2001,"porbandar","GJ","porbandar"
2001,"junagadh","GJ","junagadh"
2001,"amreli","GJ","amreli"
2001,"bhavnagar","GJ","bhavnagar"
2001,"anand","GJ","anand"
2001,"kheda","GJ","kheda,nadiad"
2001,"panchmahals","GJ","panchmahals,godhra"
2001,"dohad","GJ","dohad"
2001,"vadodara","GJ","vadodara"
2001,"narmada","GJ","narmada,rajpipla"
2001,"bharuch","GJ","bharuch"
2001,"thedangs","GJ","thedangs,dangs"
2001,"navsari","GJ","navsari"
2001,"valsad","GJ","valsad"
2001,"surat","GJ","surat"
2001,"tapi","GJ","tapi"
2001,"diu","DD","diu"
2001,"daman","DD","daman"
2001,"dadra&nagarhaveli","DN","dadra&nagarhaveli,dadranagarhaveli,silvassa"
2001,"nandurbar","MH","nandurbar"
2001,"dhule","MH","dhule"
2001,"jalgaon","MH","jalgaon"
2001,"buldana","MH","buldana"
2001,"akola","MH","akola"
2001,"washim","MH","washim"
2001,"amravati","MH","amravati"
2001,"wardha","MH","wardha"
2001,"nagpur","MH","nagpur"
2001,"bhandara","MH","bhandara"
2001,"gondiya","MH","gondiya"
2001,"gadchiroli","MH","gadchiroli"
2001,"chandrapur","MH","chandrapur"
2001,"yavatmal","MH","yavatmal,yeotmal"
2001,"nanded","MH","nanded"
2001,"hingoli","MH","hingoli"
2001,"parbhani","MH","parbhani"
2001,"jalna","MH","jalna"
2001,"aurangabad(maharashtra)","MH","aurangabad(maharashtra),aurangabadmaharashtra"
2001,"nashik","MH","nashik"
2001,"thane","MH","thane,thana"
2001,"mumbaisuburban","MH","mumbaisuburban,grmumbai"
2001,"mumbai","MH","mumbai"
2001,"raigarh(maharashtra)","MH","raigarh(maharashtra),raigarhmaharashtra,alibag"
2001,"pune","MH","pune,poona"
2001,"ahmednagar","MH","ahmadnagar,ahmednagar"
2001,"bid","MH","bid"
2001,"latur","MH","latur"
2001,"osmanabad","MH","osmanabad"
2001,"solapur","MH","solapur,sholapur"
2001,"satara","MH","satara"
2001,"ratnagiri","MH","ratnagiri"
2001,"sindhudurg","MH","sindhudurg,orasbudruk"
2001,"kolhapur","MH","kolhapur"
2001,"sangli","MH","sangli"
2001,"adilabad","AP","adilabad"
2001,"nizamabad","AP","nizamabad"
2001,"karimnagar","AP","karimnagar"
2001,"medak","AP","medak,sangareddy"
2001,"hyderabad","AP","hyderabad"
2001,"rangareddy","AP","rangareddy"
2001,"mahbubnagar","AP","mahbubnagar"
2001,"nalgonda","AP","nalgonda"
2001,"warangal","AP","warangal"
2001,"khammam","AP","khammam"
2001,"srikakulam","AP","srikakulam"
2001,"vizianagaram","AP","vizianagaram"
2001,"visakhapatnam","AP","visakhapatnam"
2001,"eastgodavari","AP","eastgodavari,kakinada"
2001,"westgodavari","AP","westgodavari,eluru"
2001,"krishna","AP","krishna,machilipatnam"
2001,"guntur","AP","guntur"
2001,"prakasam","AP","prakasam,ongole"
2001,"nellore","AP","nellore"
2001,"ysr","AP","ysr"
2001,"kurnool","AP","kurnool"
2001,"anantapur","AP","anantapur"
2001,"chittoor","AP","chittoor"
2001,"belgaum","KA","belgaum"
2001,"bagalkot","KA","bagalkot"
2001,"bijapur(karnataka)","KA","bijapur(karnataka),bijapurkarnataka"
2001,"bidar","KA","bidar"
2001,"raichur","KA","raichur"
2001,"koppal","KA","koppal"
2001,"gadag","KA","gadag"
2001,"dharwad","KA","dharwad"
2001,"uttarakannada","KA","uttarakannada,karwar"
2001,"haveri","KA","haveri"
2001,"bellary","KA","bellary"
2001,"chitradurga","KA","chitradurga"
2001,"davanagere","KA","davanagere"
2001,"shimoga","KA","shimoga"
2001,"udupi","KA","udupi"
2001,"chikmagalur","KA","chikmagalur"
2001,"tumkur","KA","tumkur"
2001,"bangalore","KA","bangalore"
2001,"mandya","KA","mandya"
2001,"hassan","KA","hassan"
2001,"dakshinakannada","KA","dakshinakannada,mangalore"
2001,"kodagu","KA","kodagu,madikeri"
2001,"mysore","KA","mysore"
2001,"chamarajanagar","KA","chamarajanagar"
2001,"gulbarga","KA","gulbarga"
2001,"yadgir","KA","yadgir"
2001,"kolar","KA","kolar"
2001,"chikkaballapura","KA","chikkaballapura"
2001,"bangalorerural","KA","bangalorerural"
2001,"ramanagara","KA","ramanagara"
2001,"northgoa","GA","northgoa"
2001,"southgoa","GA","southgoa"
2001,"lakshadweep","LD","lakshadweep"
2001,"kasaragod","KL","kasaragod"
2001,"kannur","KL","kannur"
2001,"wayanad","KL","wayanad,kalpetta"
2001,"kozhikode","KL","kozhikode"
2001,"malappuram","KL","malappuram,mallapuram"
2001,"palakkad","KL","palakkad"
2001,"thrissur","KL","thrissur"
2001,"ernakulam","KL","ernakulam,kakkanad,kochi"
2001,"idukki","KL","idukki,idukkipainavu"
2001,"kottayam","KL","kottayam"
2001,"alappuzha","KL","alappuzha"
2001,"pathanamthitta","KL","pathanamthitta,patthanamthitta"
2001,"kollam","KL","kollam"
2001,"thiruvananthapuram","KL","thiruvananthapuram"
2001,"thiruvallur","TN","thiruvallur"
2001,"chennai","TN","chennai"
2001,"kancheepuram","TN","kancheepuram"
2001,"vellore","TN","vellore"
2001,"tiruvannamalai","TN","tiruvannamalai,tvmalai"
2001,"viluppuram","TN","viluppuram"
2001,"salem","TN","salem"
2001,"namakkal","TN","namakkal"
2001,"erode","TN","erode"
2001,"thenilgiris","TN","thenilgiris,uthagamandalam"
2001,"dindigul","TN","dindigul"
2001,"karur","TN","karur"
2001,"tiruchirapalli","TN","tiruchirappalli,tiruchirapalli,tiruchirappallli,trichirappalli"
2001,"perambalur","TN","perambalur"
2001,"ariyalur","TN","ariyalur"
2001,"cuddalore","TN","cuddalore,villupuram"
2001,"nagapattinam","TN","nagapattinam,nagappattinam"
2001,"thiruvarur","TN","thiruvarur"
2001,"thanjavur","TN","thanjavur"
2001,"pudukkottai","TN","pudukkottai,pudukottai"
2001,"sivaganga","TN","sivaganga,sivagangai"
2001,"madurai","TN","madurai"
2001,"theni","TN","theni"
2001,"virudhunagar","TN","virudhunagar"
2001,"ramanathapuram","TN","ramanathapuram,ramanadhapuram"
2001,"thoothukkudi","TN","thoothukkudi,toothukkudi"
2001,"tirunelveli","TN","tirunelveli,palayankottai"
2001,"kanniyakumari","TN","kanniyakumari,nagercoil,nagarcoil"
2001,"dharmapuri","TN","dharmapuri"
2001,"krishnagiri","TN","krishnagiri"
2001,"coimbatore","TN","coimbatore,coimbaotre"
2001,"tiruppur","TN","tiruppur"
2001,"yanam","PY","yanam"
2001,"puducherry","PY","puducherry"
2001,"mahe","PY","mahe"
2001,"karaikal","PY","karaikal"
2001,"nicobars","AN","nicobars"
2001,"north&middleandaman","AN","north&middleandaman,northmiddleandaman"
2001,"andamans","AN","southandaman,portblair,andamans"
2011,"kupwara","JK","kupwara"
2011,"badgam","JK","badgam,budgam"
2011,"leh(ladakh)","JK","leh(ladakh),lehladakh"
2011,"kargil","JK","kargil"
2011,"punch","JK","punch"
2011,"rajouri","JK","rajouri,rajauri"
2011,"kathua","JK","kathua"
2011,"baramula","JK","baramula,baramulla"
2011,"bandipore","JK","bandipore"
2011,"srinagar","JK","srinagar"
2011,"ganderbal","JK","ganderbal"
2011,"pulwama","JK","pulwama,pulwana"
2011,"shupiyan","JK","shupiyan"
2011,"anantnag","JK","anantnag"
2011,"kulgam","JK","kulgam"
2011,"doda","JK","doda"
2011,"ramban","JK","ramban"
2011,"kishtwar","JK","kishtwar"
2011,"udhampur","JK","udhampur"
2011,"reasi","JK","reasi"
2011,"jammu","JK","jammu"
2011,"samba","JK","samba"
2011,"chamba","HP","chamba"
2011,"kangra","HP","kangra"
2011,"lahul&spiti","HP","lahul&spiti,lahulspiti"
2011,"kullu","HP","kullu"
2011,"mandi","HP","mandi"
2011,"hamirpur(himachal)","HP","hamirpur(himachal),hamirpurhimachal,hamirpur"
2011,"una","HP","una"
2011,"bilaspur(himachal)","HP","bilaspur(himachal),bilaspurhimachal,bilaspur"
2011,"solan","HP","solan"
2011,"sirmaur","HP","sirmaur"
2011,"shimla","HP","shimla"
2011,"kinnaur","HP","kinnaur"
2011,"gurdaspur","PB","gurdaspur"
2011,"kapurthala","PB","kapurthala"
2011,"jalandhar","PB","jalandhar"
2011,"hoshiarpur","PB","hoshiarpur"
2011,"shahidbhagatsinghnagar","PB","shahidbhagatsinghnagar,nawashahar"
2011,"fatehgarhsahib","PB","fatehgarhsahib"
2011,"ludhiana","PB","ludhiana"
2011,"moga","PB","moga"
2011,"firozpur","PB","firozpur,ferozepur"
2011,"muktsar","PB","muktsar,mukatsar"
2011,"faridkot","PB","faridkot"
2011,"bathinda","PB","bathinda"
2011,"mansa","PB","mansa"
2011,"patiala","PB","patiala"
2011,"amritsar","PB","amritsar"
2011,"tarntaran","PB","tarntaran"
2011,"rupnagar","PB","rupnagar,ropar"
2011,"sahibzadaajitsinghnagar","PB","sahibzadaajitsinghnagar,sasnagar"
2011,"sangrur","PB","sangrur"
2011,"barnala","PB","barnala"
2011,"chandigarh","CH","chandigarh"
2011,"uttarkashi","UT","uttarkashi"
2011,"chamoli","UT","chamoli"
2011,"rudraprayag","UT","rudraprayag"
2011,"tehrigarhwal","UT","tehrigarhwal"
2011,"dehradun","UT","dehradun"
2011,"garhwal","UT","garhwal,pauri"
2011,"pithoragarh","UT","pithoragarh"
2011,"bageshwar","UT","bageshwar"
2011,"almora","UT","almora"
2011,"champawat","UT","champawat"
2011,"nainital","UT","nainital"
2011,"udhamsinghnagar","UT","udhamsinghnagar"
2011,"hardwar","UT","hardwar,haridwar"
2011,"panchkula","HR","panchkula"
2011,"ambala","HR","ambala"
2011,"yamunanagar","HR","yamunanagar"
2011,"kurukshetra","HR","kurukshetra"
2011,"kaithal","HR","kaithal"
2011,"karnal","HR","karnal"
2011,"panipat","HR","panipat"
2011,"sonipat","HR","sonipat,sonepat"
2011,"jind","HR","jind"
2011,"fatehabad","HR","fatehabad"
2011,"sirsa","HR","sirsa"
2011,"hisar","HR","hisar"
2011,"bhiwani","HR","bhiwani"
2011,"rohtak","HR","rohtak"
2011,"jhajjar","HR","jhajjar"
2011,"mahendragarh","HR","mahendragarh,mohindergarh"
2011,"rewari","HR","rewari"
2011,"gurgaon","HR","gurgaon"
2011,"mewat","HR","mewat"
2011,"faridabad","HR","faridabad"
2011,"palwal","HR","palwal"
2011,"northwestdelhi","DL","northwestdelhi,northwest"
2011,"northdelhi","DL","northdelhi,north"
2011,"northeastdelhi","DL","northeastdelhi,northeast"
2011,"eastdelhi","DL","eastdelhi,east"
2011,"newdelhi","DL","newdelhi"
2011,"centraldelhi","DL","centraldelhi,central"
2011,"westdelhi","DL","westdelhi,west"
2011,"southwestdelhi","DL","southwestdelhi,southwest"
2011,"southdelhi","DL","southdelhi,south"
2011,"ganganagar","RJ","ganganagar,sriganganagar"
2011,"hanumangarh","RJ","hanumangarh"
2011,"bikaner","RJ","bikaner"
2011,"churu","RJ","churu"
2011,"jhunjhunun","RJ","jhunjhunun"
2011,"alwar","RJ","alwar"
2011,"bharatpur","RJ","bharatpur"
2011,"dhaulpur","RJ","dhaulpur"
2011,"karauli","RJ","karauli"
2011,"sawaimadhopur","RJ","sawaimadhopur"
2011,"dausa","RJ","dausa"
2011,"jaipur","RJ","jaipur"
2011,"sikar","RJ","sikar"
2011,"nagaur","RJ","nagaur"
2011,"jodhpur","RJ","jodhpur"
2011,"jaisalmer","RJ","jaisalmer"
2011,"barmer","RJ","barmer"
2011,"jalor","RJ","jalor"
2011,"sirohi","RJ","sirohi"
2011,"pali","RJ","pali"
2011,"ajmer","RJ","ajmer"
2011,"tonk","RJ","tonk"
2011,"bundi","RJ","bundi"
2011,"bhilwara","RJ","bhilwara"
2011,"rajsamand","RJ","rajsamand"
2011,"dungarpur","RJ","dungarpur"
2011,"banswara","RJ","banswara"
2011,"chittaurgarh","RJ","chittaurgarh"
2011,"kota","RJ","kota"
2011,"baran","RJ","baran"
2011,"jhalawar","RJ","jhalawar"
2011,"udaipur","RJ","udaipur"
2011,"pratapgarh(rajasthan)","RJ","pratapgarh(rajasthan),pratapgarhrajasthan,pratapgarh"
2011,"saharanpur","UP","saharanpur"
2011,"muzaffarnagar","UP","muzaffarnagar"
2011,"bijnor","UP","bijnor"
2011,"moradabad","UP","moradabad"
2011,"rampur","UP","rampur"
2011,"jyotibaphulenagar","UP","jyotibaphulenagar,jbfnagar"
2011,"meerut","UP","meerut"
2011,"baghpat","UP","baghpat"
2011,"ghaziabad","UP","ghaziabad"
2011,"gautambuddhanagar","UP","gautambuddhanagar,gbnagar"
2011,"bulandshahr","UP","bulandshahr,bulandshahar"
2011,"aligarh","UP","aligarh"
2011,"mahamayanagar","UP","mahamayanagar,hathras"
2011,"mathura","UP","mathura"
2011,"agra","UP","agra"
2011,"firozabad","UP","firozabad"
2011,"mainpuri","UP","mainpuri"
2011,"budaun","UP","budaun,badaun"
2011,"bareilly","UP","bareilly"
2011,"pilibhit","UP","pilibhit"
2011,"shahjahanpur","UP","shahjahanpur"
2011,"kheri","UP","kheri,lakhimpurkherii"
2011,"sitapur","UP","sitapur"
2011,"hardoi","UP","hardoi"
2011,"unnao","UP","unnao"
2011,"lucknow","UP","lucknow"
2011,"raebareli","UP","raebareli"
2011,"farrukhabad","UP","farrukhabad"
2011,"kannauj","UP","kannauj"
2011,"etawah","UP","etawah"
2011,"auraiya","UP","auraiya"
2011,"kanpurdehat","UP","kanpurdehat"
2011,"kanpurnagar","UP","kanpurnagar,kanpur"
2011,"jalaun","UP","jalaun"
2011,"jhansi","UP","jhansi"
2011,"lalitpur","UP","lalitpur"
2011,"hamirpur(up)","UP","hamirpur(up),hamirpurup,hamirpur"
2011,"mahoba","UP","mahoba"
2011,"banda","UP","banda"
2011,"chitrakoot","UP","chitrakoot"
2011,"fatehpur","UP","fatehpur"
2011,"pratapgarh(up)","UP","pratapgarh(up),pratapgarhup,pratapgarh"
2011,"kaushambi","UP","kaushambi"
2011,"allahabad","UP","allahabad"
2011,"barabanki","UP","barabanki"
2011,"faizabad","UP","faizabad"
2011,"ambedkarnagar","UP","ambedkarnagar"
2011,"sultanpur","UP","sultanpur"
2011,"bahraich","UP","bahraich"
2011,"shrawasti","UP","shrawasti,shravasti"
